Posting_Link,Price,Year,Contact,ZipCode,Class,Category,Length,Make,Material,Fuel
https://www.boattrader.com/listing/1975-hatteras-yacht-fisherman-103690530/,"$179,000",1975,(281) 462-5028,77565,Power,Motor Yachts,58',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2010-sea-ray-58-sundancer-103232552/,"$799,000",2010,(866) 441-0058,77586,Power,Cruisers,58',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2002-sea-ray-580-super-sun-sport-103558720/,"$369,000",2002,(561) 220-6962,33444,Power,Motor Yachts,58',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1969-chris-craft-57-constellation-101943418/,"$94,990",1969,(214) 220-4713,75056,Power,"Motor Yachts, Cruisers, Antique and Classics",57',Other,Wood,Diesel
https://www.boattrader.com/listing/2001-ferretti-yachts-57-motor-yacht-103475521/,"$443,000",2001,(409) 877-5378,77554,Power,Motor Yachts,57',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1989-master-57-x-19-103564535/,"$135,000",1989,(305) 526-4749,33157,Power,Commercial Boats,57',Other,Steel,Diesel
https://www.boattrader.com/listing/1995-tollycraft-57-motor-yacht-103551570/,"$325,000",1995,(409) 877-5378,77554,Power,Motor Yachts,57',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1958-trumpy-flush-deck-cruiser-103197547/,"$95,000",1958,(504) 608-2106,70124,Power,"Trawlers, Motor Yachts",57',Other,Wood,Diesel
https://www.boattrader.com/listing/2020-nor-tech-560-sport--103368469/,Request a Price,2020,(214) 972-1389,75006,Power,High Performance Boats,56',Other,Fiberglass,Gas
https://www.boattrader.com/listing/2004-sunseeker-manhattan-56-103642487/,"$239,000",2004,(409) 877-5378,77554,Power,Motor Yachts,56',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1979-steel-tug-55-tug-towing-vessel-td-103175480/,"$325,000",1979,(941) 914-9217,34233,Power,"Tug, Utility Boats",55',Twin Inboard,Steel,Diesel
https://www.boattrader.com/listing/2019-azimut-55-flybridge-103470069/,Request a Price,2019,(866) 441-0058,77586,Power,Mega Yachts,55',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1987-californian-cockpit-motor-yacht-103629343/,"$80,000",1987,(985) 202-7457,70448,Power,Motor Yachts,55',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1984-hatteras-55-convertilbe-sportfish--103695213/,"$225,000",1984,(281) 571-3507,77573,Power,"Convertible Boats, Sports Fishing Boats, Saltwater Fishing",55',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1987-hatteras-convertible-mann-power-103555964/,"$325,000",1987,(361) 717-7162,78373,Power,Convertible Boats,55',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2008-lakeview-55-houseboat--103478501/,"$149,500",2008,(817) 587-6505,75022,Power,"House Boats, Motor Yachts",55',Other,Aluminum,Gas
https://www.boattrader.com/listing/1988-ocean-yachts-super-sport-103325060/,"$199,000",1988,(941) 241-2528,34236,Power,"Sports Fishing Boats, Convertible Boats",55',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2013-sea-ray-540-sundancer-103621057/,"$799,990",2013,(888) 904-3464,75056,Power,Mega Yachts,55',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1981-steel-tug-55-tug-towing-vessel-lc-103175479/,"$220,000",1981,(941) 914-9217,34233,Power,"Tug, Other",55',Twin Inboard,Steel,Diesel
https://www.boattrader.com/listing/2012-cruisers-540-sports-coupe-103684096/,"$648,000",2012,(972) 818-5614,75074,Power,Cruisers,54',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1987-bertram-54-convertible-103474666/,"$399,000",1987,(281) 571-3507,77573,Power,"Sports Fishing Boats, Saltwater Fishing, Convertible Boats",54',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1982-bertram-54-convertible-103620920/,"$189,900",1982,(251) 220-4821,36561,Power,Sports Fishing Boats,54',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1987-bertram-convertible-103696331/,"$295,000",1987,(361) 717-7162,78373,Power,"Convertible Boats, Sports Fishing Boats",54',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1977-breaux-brothers-sportfish-103706204/,"$245,000",1977,(251) 220-1948,70005,Power,Sports Fishing Boats,54',Twin Inboard,Aluminum,Diesel
https://www.boattrader.com/listing/2020-catalina-545-103656101/,Request a Price,2020,(281) 462-5028,77565,Sails,Cruisers,54',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2015-cruisers-yachts-540-sports-coupe-103684053/,"$999,000",2015,(972) 818-5614,75074,Power,Cruisers,54',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/1994-hatteras-convertible-103690438/,"$285,000",1994,(281) 462-5028,77565,Power,"Sports Fishing Boats, Convertible Boats",54',Other,Fiberglass,
https://www.boattrader.com/listing/2016-sea-ray-540-sundancer-103613924/,"$974,900",2016,(888) 669-7915,75067,Power,Mega Yachts,54',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2014-sessa-marine-c54-sport-coupe-103684058/,Request a Price,2014,(972) 818-5614,75074,Power,Cruisers,54',Twin Inboard,Fiberglass,Other
https://www.boattrader.com/listing/1991-sportsman-54-1991-2015-blackwell-custom-carolina-103562807/,"$799,000",1991,(361) 717-7162,78373,Power,"Convertible Boats, Sports Fishing Boats, Convertible Boats",54',Other,Composite,Diesel
https://www.boattrader.com/listing/1974-striker-54-103719273/,"$99,000",1974,(281) 462-5028,77565,Power,Sports Fishing Boats,54',Twin Inboard,Aluminum,Diesel
https://www.boattrader.com/listing/2018-cruisers-yachts-54-cantius-103684015/,Request a Price,2018,(972) 818-5614,75074,Power,Cruisers,54',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1974-steel-tug-53-tug-tow-support-vessel-cn-103175481/,"$295,000",1974,(941) 914-9217,34233,Power,"Tug, Other",53',Twin Inboard,Steel,Diesel
https://www.boattrader.com/listing/2000-carver-53-voyager-103660224/,"$259,000",2000,(409) 877-5378,77554,Power,"Motor Yachts, Flybridge",53',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1998-carver-530-voyager-pilothouse-103712130/,"$249,000",1998,(281) 571-3507,77573,Power,"Motor Yachts, Convertible Boats, Flybridge",53',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1999-carver-voyager-530-103519536/,"$249,900",1999,(305) 526-4749,33157,Power,Motor Yachts,53',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2002-cruisers-yachts-5370-express-103586631/,"$319,990",2002,(214) 220-4713,75056,Power,"Express Cruiser, Cruisers",53',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2018-galeon-500-fly-103667344/,"$1,099,999",2018,(888) 904-3464,75056,Power,Mega Yachts,53',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-hcb-53-sue-os--103625541/,Request a Price,2020,(281) 571-3507,77573,Power,"Center Consoles, Sports Fishing Boats",53',Other,Fiberglass,Gas
https://www.boattrader.com/listing/1979-hatteras-sportfish-103526333/,"$235,000",1979,(251) 220-1948,70005,Power,Sports Fishing Boats,53',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1997-navigator-53-103713091/,"$239,900",1997,(281) 462-5028,77565,Power,"Motor Yachts, Flybridge",53',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1990-viking-53-convertible-sport-fisherman-103678309/,"$124,000",1990,(941) 914-9217,34233,Power,"Sports Fishing Boats, Other, Motor Yachts",53',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2002-bluewater-5200-103679826/,"$197,800",2002,(918) 233-3527,76227,Power,Motor Yachts,52',Twin Inboard,Composite,Gas
https://www.boattrader.com/listing/2007-bluewater-5200-custom-series-103615227/,"$249,000",2007,(504) 608-2106,70124,Power,"House Boats, Motor Yachts, Cruisers",52',Other,Fiberglass,Gas
https://www.boattrader.com/listing/2006-bluewater-yachts-5200-103657739/,"$259,000",2006,(512) 219-2713,78750,Power,Sports Cruiser,52',Twin Inboard,Fiberglass,Gas
https://www.boattrader.com/listing/2006-cabo-express-103709911/,"$949,000",2006,(772) 260-1364,33410,Power,Sports Fishing Boats,52',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2012-cruisers-540-sports-coupe-103684091/,"$648,000",2012,(972) 818-5614,75074,Power,Cruisers,52',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2015-cruisers-yachts-540-sports-coupe-103684057/,"$799,000",2015,(972) 818-5614,75074,Power,Cruisers,52',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1991-custom-paddle-wheeler-103309674/,"$79,000",1991,(985) 202-7457,70448,Power,Pilothouse,52',Single Inboard,Steel,Diesel
https://www.boattrader.com/listing/1988-custom-ted-brewer-52-cutter-103609525/,"$199,500",1988,(985) 202-7457,70448,Sails,"Pilothouse, Cutter",52',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1995-harbor-master-52-103358572/,"$128,000",1995,(512) 843-8100,78734,Power,Aft Cabin,52',Other,Fiberglass,Gas
https://www.boattrader.com/listing/1990-jefferson-52-motor-yacht-102132135/,"$120,999",1990,(314) 530-3696,63301,Power,"Motor Yachts, Aft Cabin",52',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1988-sea-ranger-52-cockpit-103309677/,"$149,900",1988,(985) 202-7457,70448,Power,Motor Yachts,52',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1986-sea-ranger-52-cockpit-my-103309672/,"$114,900",1986,(985) 202-7457,70448,Power,Motor Yachts,52',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2007-sea-ray-52-sedan-bridge-103655633/,"$499,900",2007,(610) 510-8904,75020,Power,Motor Yachts,52',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2006-sea-ray-52-sedan-bridge-103631065/,"$469,000",2006,(866) 441-0058,77586,Power,Sports Cruiser,52',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2014-sessa-marine-c48-103684055/,Request a Price,2014,(972) 818-5614,75074,Power,Cruisers,52',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1985-tayana-52-aft-cockpit-103619767/,"$174,900",1985,(281) 462-5028,77565,Sails,Cutter,52',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2004-tiara-52-103625818/,"$394,500",2004,(866) 441-0058,77586,Power,Sports Cruiser,52',Twin Inboard,Fiberglass,Other
https://www.boattrader.com/listing/2002-viking-convertible-painted-103295944/,"$599,000",2002,(361) 717-7162,78373,Power,"Convertible Boats, Sports Fishing Boats, Saltwater Fishing",52',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-custom-51-mini-super-yacht-103516391/,"$2,450,000",2020,(732) 587-5503,08724,Power,"Motor Yachts, Flybridge, Mega Yachts",51',Twin Inboard,Fiberglass,Gas
https://www.boattrader.com/listing/1977-formosa-ketch-103314829/,"$174,000",1977,(281) 462-5028,77565,Sails,Cruisers,51',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2019-jeanneau-51-103019656/,"$599,935",2019,28195790462813397465,77565,Sails,Racers and Cruisers,51',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2018-jeanneau-51-yacht-series-103619477/,"$429,900",2018,(727) 475-7513,33702,Sails,Racers,51',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1994-gibson-5000-103386389/,"$75,990",1994,(281) 571-3507,77573,Power,House Boats,51',Twin Inboard,Fiberglass,Gas
https://www.boattrader.com/listing/2015-beneteau-sense-50-103396174/,"$458,890",2015,(281) 957-9046,77565,Sails,Cruisers,50',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/1986-chris-craft-constellation-500-103385126/,"$119,900",1986,(281) 770-6286,77565,Power,Motor Yachts,50',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1988-chris-craft-constellation-501-102781609/,"$159,990",1988,(214) 220-4713,75056,Power,"Motor Yachts, Pilothouse, Flybridge",50',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1985-chris-craft-constellation-500-102677838/,"$99,900",1985,(281) 462-5028,77565,Power,Motor Yachts,50',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2018-cruisers-yachts-50-cantius-103677552/,"$899,000",2018,(918) 201-1228,74331,Power,Cruisers,50',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1984-custom-50-103430447/,"$139,500",1984,(941) 914-9217,34233,Power,"Commercial Boats, Other",50',Single Inboard,Steel,Diesel
https://www.boattrader.com/listing/1985-custom-craft-55-home-made-custom-houseboat-103718243/,"$95,000",1985,(941) 914-9217,34233,Power,"House Boats, Motor Yachts, Trawlers",50',Twin Outboard,Aluminum,Gas
https://www.boattrader.com/listing/2019-galeon-500-fly-103465825/,Request a Price,2019,(866) 441-0058,77586,Power,Mega Yachts,50',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2001-gibson-50-cabin-yacht-103638172/,"$70,000",2001,(903) 207-5649,76245,Power,House Boats,50',Twin Inboard,Fiberglass,Gas
https://www.boattrader.com/listing/2014-hunter-50-center-cockpit-103608838/,"$299,900",2014,(281) 957-9046,77565,Sails,"Cruisers, Center Cockpit",50',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2011-jeanneau-sun-odyssey-50-ds-103539337/,"$319,000",2011,(281) 957-9046,77565,Sails,"Racers and Cruisers, Cruisers, Pilothouse",50',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2018-jeanneau-sun-odyssey-519-103019642/,"$519,000",2018,28195790462813397465,77565,Sails,Sloop,50',Other,Fiberglass,
https://www.boattrader.com/listing/1994-post-50-convertible-103629945/,"$199,900",1994,(409) 877-5378,77554,Power,"Sports Fishing Boats, Convertible Boats",50',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1986-post-50-sportfish-103507047/,"$159,900",1986,(941) 914-9217,34233,Power,"Sports Fishing Boats, Motor Yachts, Other",50',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1997-taswell-50-103596216/,"$395,000",1997,(281) 462-5028,77565,Sails,Cutter,50',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2018-cruisers-yachts-50-cantius-103456659/,"$1,149,049",2018,(972) 818-5614,75074,Power,Cruisers,50',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-jeanneau-sun-odyssey-490-103715398/,"$605,954",2020,28195790462813397465,77565,Sails,"Cruisers, Sloop",49',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2019-jeanneau-sun-odyssey-490-103385096/,"$587,786",2019,28195790462813397465,77565,Sails,Sloop,49',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2002-sea-ray-480-sedan-bridge-103491024/,"$269,000",2002,(281) 571-3507,77573,Power,"Motor Yachts, Convertible Boats, Flybridge",48',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1993-bluewater-48-coastal-cruiser-103629960/,"$89,000",1993,(504) 608-2106,70124,Power,"Cruisers, Mega Yachts",48',Other,Fiberglass,Gas
https://www.boattrader.com/listing/1989-chris-craft-480-catalina-103557284/,"$95,000",1989,(409) 877-5378,77554,Power,"Motor Yachts, Aft Cabin",48',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2000-custom-express-103430277/,"$174,950",2000,(361) 717-7162,78373,Power,"Sports Fishing Boats, Saltwater Fishing",48',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2012-fountain-48-express-cruiser-103454047/,"$649,990",2012,(512) 580-7124,78734,Power,"High Performance Boats, Express Cruiser",48',Other,Fiberglass,
https://www.boattrader.com/listing/2006-fountain-48-express-cruiser-103652594/,"$399,990",2006,(512) 580-7124,78734,Power,"Express Cruiser, High Performance Boats",48',Other,Fiberglass,
https://www.boattrader.com/listing/1996-hatteras-48-cockpit-motoryacht-103275953/,"$255,000",1996,(504) 608-2106,70124,Power,"Motor Yachts, Motor Yachts, Sports Fishing Boats",48',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/1981-hatteras-48-motoryacht-97616615/,"$79,900",1981,(610) 510-8904,75020,Power,"Motor Yachts, Flybridge",48',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1997-ocean-yachts-super-sport-103270632/,"$199,900",1997,(281) 462-5028,77565,Power,Convertible Boats,48',Twin Inboard,Composite,Diesel
https://www.boattrader.com/listing/2004-sea-ray-480-sedan-bridge-103630356/,"$329,000",2004,(281) 770-6286,77565,Power,Motor Yachts,48',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2000-tayana-48-103515880/,"$259,999",2000,(281) 462-5028,77565,Sails,Racers,48',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1988-buddy-davis-convertible-103492268/,"$179,000",1988,(251) 241-8247,36561,Power,"Convertible Boats, Flybridge",47',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1999-catalina-470-103681280/,"$139,000",1999,18006337172,33312,Sails,Cruisers,47',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2008-catalina-470-164-103270650/,"$279,000",2008,(281) 462-5028,77565,Sails,Cruisers,47',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2019-fountaine-pajot-saona-47-103448825/,"$876,890",2019,28195790462813397465,77565,Sails,Catamaran,47',Other,Fiberglass,
https://www.boattrader.com/listing/2020-galeon-470-sky-103656952/,Request a Price,2020,(866) 441-0058,77586,Power,Mega Yachts,47',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1997-gibson-47-sport-house-boat-102400225/,"$55,000",1997,(512) 843-8100,78734,Power,House Boats,47',Twin Inboard,Fiberglass,Gas
https://www.boattrader.com/listing/2017-home-built-47-shrimping-skiff-103687453/,"$416,700",2017,(941) 914-9217,34233,Power,"Commercial Boats, Utility Boats",47',Single Inboard,Aluminum,Diesel
https://www.boattrader.com/listing/2016-meridian-441-sb-103639804/,"$524,200",2016,(888) 669-7915,75067,Power,Mega Yachts,47',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2015-sea-ray-47-sundancer--103719649/,"$519,000",2015,(866) 441-0058,77586,Power,"Sports Cruiser, Express Cruiser",47',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2015-sea-ray-470-sundancer-103650349/,"$585,000",2015,(888) 904-3464,75056,Power,Mega Yachts,47',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2014-terrebonne-47-103208257/,"$240,000",2014,(941) 914-9217,34233,Power,"Commercial Boats, Other",47',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1998-viking-47-convertible-103123621/,"$269,000",1998,(850) 600-6828,32541,Power,"Sports Fishing Boats, Flybridge",47',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2000-carver-450-voyager-pilothouse-103603345/,"$169,900",2000,(281) 770-6286,77565,Power,Motor Yachts,47',Twin Inboard,Fiberglass,Diesel
