Posting_Link,Price,Year,Contact,ZipCode,Class,Category,Length,Make,Material,Fuel
https://www.boattrader.com/listing/1944-custom-model-bow-tug-103678593/,"$99,975",1944,(239) 572-9285,33904,Power,Tug,78',Other,Steel,
https://www.boattrader.com/listing/2008-whiticar-77-sportfish-103671144/,"$3,495,000",2008,(772) 341-3669,34997,Power,Sports Fishing Boats,77',Twin Inboard,Composite,Diesel
https://www.boattrader.com/listing/1912-houseboat-custom-103396216/,"$398,000",1912,(401) 307-4645,02840,Power,"House Boats, Barge, House Boats",76',Other,Steel,
https://www.boattrader.com/listing/2020-sunseeker-76-yacht-103239827/,Request a Price,2020,(516) 418-8471,11050,Power,Motor Yachts,76',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2002-hatteras-75-motor-yacht-103683826/,"$1,260,000",2002,(407) 435-6982,34994,Power,Motor Yachts,75',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-hatteras-m75-panacera-103376798/,Request a Price,2020,(508) 388-5628,02748,Power,Motor Yachts,75',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2008-princess-viking-sport-cruiser-103675050/,"$1,795,000",2008,(561) 609-0994,33477,Power,"Motor Yachts, Sports Cruiser, Flybridge",75',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2009-riva-75-venere-103442717/,"$1,345,000",2009,(631) 796-9098,11743,Power,"Motor Yachts, Sports Cruiser",75',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1970-smedvik-mek-rs79-103644884/,"$1,850,000",1970,(954) 684-0218,33316,Power,"Motor Yachts, Commercial Boats",75',Twin Inboard,Steel,Diesel
https://www.boattrader.com/listing/2015-sunseeker-75-flybridge-yacht-103714793/,"$2,799,000",2015,(888) 348-0964,02840,Power,"Mega Yachts, Flybridge",75',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2002-washburn-doughty-expedition-yacht--103689509/,"$1,350,000",2002,(401) 285-2775,02840,Power,Pilothouse,75',Single Inboard,Steel,Diesel
https://www.boattrader.com/listing/2009-ocean-alexander-oa-74-103689584/,"$2,399,000",2009,(401) 285-2775,02840,Power,Motor Yachts,74',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-sunseeker-predator-74-103628457/,Request a Price,2020,(516) 418-8471,11050,Power,Motor Yachts,74',Other,Fiberglass,
https://www.boattrader.com/listing/2012-sunseeker-predator-74-103694184/,"$1,599,000",2012,(954) 280-3899,33312,Power,"Express Cruiser, Flybridge",74',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-riviera-72-sports-motor-yacht-103708238/,Request a Price,2020,(443) 995-0732,21666,Power,"Flybridge, Motor Yachts",72',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-viking-72-convertible-103210198/,Request a Price,2020,(609) 418-4415,08204,Power,"Convertible Boats, Sports Fishing Boats",72',Other,Composite,
https://www.boattrader.com/listing/2002-hinckley-cruising-sloop--103689541/,"$1,750,000",2002,(401) 285-2775,02840,Sails,Sloop,70',Other,Composite,Diesel
https://www.boattrader.com/listing/2019-azimut-s7-103485010/,Request a Price,2019,(888) 564-3027,10011,Power,Mega Yachts,70',Other,Other,Diesel
https://www.boattrader.com/listing/2020-buddy-davis-sport-fisherman-103590825/,Request a Price,2020,(609) 738-8865,08215,Power,Sports Fishing Boats,70',Other,Fiberglass,
https://www.boattrader.com/listing/1988-hatteras-70-cockpit-motor-yacht-103628725/,"$339,000",1988,(410) 798-1658,21037,Power,Motor Yachts,70',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1988-hatteras-70-motor-yacht-103546193/,"$349,000",1988,(843) 594-2972,29566,Power,Motor Yachts,70',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1999-hatteras-70-sf-1190-orig-hrs-103001065/,"$699,000",1999,(972) 457-3093,33131,Power,Sports Fishing Boats,70',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1985-hatteras-70my-103663154/,"$399,000",1985,(207) 806-5513,03904,Power,"Motor Yachts, Cruisers",70',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1991-hatteras-cockpit-motor-yacht-103274827/,"$299,900",1991,(727) 261-2083,33764,Power,Motor Yachts,70',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-hatteras-gt-70-103376805/,Request a Price,2020,(508) 388-5628,02748,Power,Sports Fishing Boats,70',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/1999-horizon-70-motor-yacht-102822077/,"$624,000",1999,(516) 851-3078,11520,Power,Motor Yachts,70',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/1997-queenship-70-pilothouse-widebody-beretta-series-103652806/,"$495,500",1997,(412) 231-9508,15238,Power,Motor Yachts,70',Other,Other,Other
https://www.boattrader.com/listing/1969-skipperliner-2016-restored-houseboat-103314196/,"$179,900",1969,(410) 348-7645,21638,Power,"House Boats, Motor Yachts, Pilothouse",70',Twin Inboard,Steel,Diesel
https://www.boattrader.com/listing/2008-hylas-70-103591255/,"$1,249,000",2008,(508) 388-5628,02748,Sails,Cruisers,70',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-azimut-s7-103667815/,Request a Price,2020,(877) 639-8230,11743,Power,"Mega Yachts, Motor Yachts",69',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2006-azimut-68s-103634297/,"$649,900",2006,(631) 203-1953,11768,Power,"Motor Yachts, Express Cruiser",68',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1990-defever-57-aft-cabin-motor-yacht-102566880/,"$195,000",1990,(703) 972-6969,22125,Power,"Motor Yachts, Sports Fishing Boats",68',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2005-ferretti-yachts-680-flybridge-103537070/,"$989,000",2005,(954) 371-0258,33316,Power,"Flybridge, Motor Yachts, Pilothouse",68',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2008-hunt-yachts-68-hunt-103689516/,"$2,195,000",2008,(401) 285-2775,02840,Power,Express Cruiser,68',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2018-prestige-680-s-flybridge-103636125/,"$3,667,928",2018,(727) 475-7513,33702,Power,"Flybridge, Motor Yachts",68',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2018-princess-68-flybridge-motor-yacht-103719617/,"$3,399,000",2018,(516) 658-6331,11520,Power,"Flybridge, Motor Yachts",68',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-riviera-68-sports-motor-yacht-103708236/,Request a Price,2020,(443) 995-0732,21666,Power,"Flybridge, Motor Yachts",68',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-viking-68-convertible-103660198/,Request a Price,2020,(941) 241-2404,34216,Power,Sports Fishing Boats,68',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2001-viking-sport-cruisers-68-motor-yacht-103599851/,"$995,000",2001,(860) 919-9834,06615,Power,Motor Yachts,68',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2019-riva-66-ribelle-103539484/,Request a Price,2019,(954) 462-5527,33316,Power,"Motor Yachts, Cruisers",67',Other,Composite,Diesel
https://www.boattrader.com/listing/2019-ferretti-yachts-670-103595660/,"$2,850,000",2019,(631) 796-9098,11743,Power,"Motor Yachts, Cruisers",67',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2004-pluckebaum-67-coastal-cruiser-103692071/,"$489,000",2004,(412) 231-9508,15238,Power,House Boats,67',Other,Aluminum,Other
https://www.boattrader.com/listing/2019-azimut-66-flybridge-103610207/,Request a Price,2019,(877) 639-8230,11743,Power,Mega Yachts,66',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2017-azimut-66-flybridge-103615987/,"$1,980,652",2017,(877) 639-8230,11743,Power,Mega Yachts,66',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-jersey-cape-66-diablo-jersey-cape-custom-103450214/,Request a Price,2020,(609) 438-8336,08215,Power,"Sports Fishing Boats, Convertible Boats",66',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1977-pacemaker-66-motor-yacht-103619100/,"$195,000",1977,(631) 987-9989,11944,Power,Motor Yachts,66',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-riviera-belize-66-daybridge-103708239/,Request a Price,2020,(443) 995-0732,21666,Power,"Motor Yachts, Express Cruiser, Downeast",66',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2019-riviera-belize-66-sedan-in-stock-103708247/,Request a Price,2019,(443) 995-0732,21666,Power,"Motor Yachts, Express Cruiser, Downeast",66',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-sunseeker-manhattan-66-102922954/,Request a Price,2020,(516) 418-8471,11050,Power,Motor Yachts,66',Other,Fiberglass,
https://www.boattrader.com/listing/2019-sunseeker-manhattan-66-103544956/,"$2,550,000",2019,(516) 418-8471,11050,Power,Motor Yachts,66',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-viking-66-convertible-103205494/,Request a Price,2020,(609) 418-4415,08204,Power,"Convertible Boats, Sports Fishing Boats",66',Twin Inboard,Composite,Diesel
https://www.boattrader.com/listing/2013-viking-66-convertible-103684736/,"$2,795,000",2013,(561) 722-9629,33410,Power,"Convertible Boats, Sports Fishing Boats",66',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2014-viking-66-enclosed-flybridge-103712852/,"$3,150,000",2014,(508) 817-5029,02655,Power,"Convertible Boats, Sports Fishing Boats, Saltwater Fishing",66',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2014-viking-convertible-103706470/,"$3,195,000",2014,(757) 267-6674,23669,Power,"Sports Fishing Boats, Convertible Boats",66',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2015-viking-convertible-w-2017-cat-c32a-engines-seakeeper-103683221/,"$3,399,000",2015,(561) 722-1047,33410,Power,Sports Fishing Boats,66',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2003-custom-sea-star-pilothouse-103475033/,"$395,000",2003,(631) 253-7925,11963,Power,"Motor Yachts, Pilothouse",65',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-elling-e6-ultimate-103666237/,Request a Price,2020,(781) 412-7249,02043,Power,"Downeast, Express Cruiser, Trawlers",65',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-fairline-targa-65-gt-103466261/,Request a Price,2020,(203) 945-1347,06854,Power,Express Cruiser,65',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-fairline-targa-65-gt-103605815/,Request a Price,2020,(410) 429-2833,21666,Power,Express Cruiser,65',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1988-hatteras-convertible-103644523/,"$149,900",1988,(410) 397-7973,21638,Power,"Convertible Boats, Sports Fishing Boats",65',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-hatteras-gt-65-carolina-103703455/,Request a Price,2020,(508) 388-5628,02748,Power,Sports Fishing Boats,65',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2003-ocean-yachts-65-odyssey-103573912/,"$399,000",2003,(954) 856-2689,33301,Power,"Motor Yachts, Convertible Boats, Sports Fishing Boats",65',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1990-tayana-65-103630464/,"$299,000",1990,(410) 304-6381,21403,Sails,Cutter,65',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1999-viking-princess-65-motor-yacht-103074010/,"$398,000",1999,(410) 424-5330,21224,Power,Motor Yachts,65',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-austin-parker-64-fly-103184464/,Request a Price,2020,(508) 388-5628,02748,Power,"Cruisers, Downeast",64',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2013-azimut-motoryacht-103717629/,"$1,275,000",2013,(863) 514-3752,34994,Power,"Motor Yachts, Flybridge",64',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2009-fairline-64-103451588/,"$688,900",2009,(305) 526-4749,33157,Power,"Cruisers, Motor Yachts",64',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2019-galeon-640-fly-103563175/,"$2,449,000",2019,(888) 860-3588,34102,Power,Mega Yachts,64',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1979-hatteras-64-my-103661725/,"$264,700",1979,(941) 914-9217,34233,Power,"Motor Yachts, Convertible Boats, Aft Cabin",64',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2006-hatteras-64-motor-yacht-103621686/,"$1,040,000",2006,(410) 429-2833,21666,Power,Motor Yachts,64',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2010-sunseeker-predator-64-103604648/,"$799,000",2010,(954) 371-0258,33316,Power,Motor Yachts,64',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1991-vantare-motor-yacht-64-103105514/,"$259,000",1991,(412) 231-9508,15238,Power,Motor Yachts,64',Other,Fiberglass,Other
https://www.boattrader.com/listing/2019-viking-62-convertible-103711037/,Request a Price,2019,(508) 817-5029,02655,Power,Convertible Boats,63',Twin Inboard,Composite,Diesel
https://www.boattrader.com/listing/1962-burger-63-cockpit-motor-yacht-103289876/,"$225,000",1962,(410) 348-7645,21638,Power,"Motor Yachts, Flybridge",63',Other,Aluminum,Diesel
https://www.boattrader.com/listing/1999-cape-horn-ch63-103322225/,"$649,500",1999,(954) 371-0258,33316,Power,"Trawlers, Motor Yachts, Pilothouse",63',Single Inboard,Steel,Diesel
https://www.boattrader.com/listing/1989-ocean-yachts-63-super-sport-103430584/,"$329,900",1989,(860) 919-9834,06615,Power,"Convertible Boats, Sports Fishing Boats",63',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2018-offshore-yachts-63-convertible-102885902/,"$3,250,000",2018,(850) 428-0866,36561,Power,"Power Catamarans, Sports Fishing Boats, Saltwater Fishing",63',Twin Inboard,Composite,Diesel
https://www.boattrader.com/listing/2018-offshore-yachts-63-sport-yacht-102886334/,"$3,150,000",2018,(850) 428-0866,36561,Power,"Power Catamarans, Motor Yachts, Sports Cruiser",63',Twin Inboard,Other,Diesel
https://www.boattrader.com/listing/2013-prestige-620-s-103639073/,"$799,900",2013,(732) 710-4732,08730,Power,Motor Yachts,63',Single Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1998-sea-ray-630-super-sun-sport-102783191/,"$339,900",1998,(772) 577-2565,34996,Power,Express Cruiser,63',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2009-azimut-62e-103707137/,"$749,000",2009,(910) 406-6229,28405,Power,"Motor Yachts, Pilothouse, Flybridge",62',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2009-azimut-62e-103628648/,"$825,000",2009,(631) 987-9989,11944,Power,Motor Yachts,62',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1999-custom-62-breen-custom-aluminum-103177310/,"$250,000",1999,(781) 680-5318,02050,Power,Flybridge,62',Twin Inboard,Aluminum,Diesel
https://www.boattrader.com/listing/2006-jefferson-62-sportdeck-motoryacht-103688028/,"$498,000",2006,(410) 424-5330,21224,Power,"Motor Yachts, Pilothouse",62',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2018-princess-62-flybridge-103688620/,"$2,545,000",2018,(516) 658-6331,11520,Power,Flybridge,62',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2008-sunseeker-predator-62-103224719/,"$749,000",2008,(786) 789-1580,33139,Power,"Express Cruiser, Sports Cruiser, Motor Yachts",62',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2004-titan-62-custom-carolina-sportfish-103516116/,"$1,475,000",2004,(856) 457-2449,08204,Power,"Convertible Boats, Saltwater Fishing, Flybridge",62',Twin Inboard,Composite,Diesel
https://www.boattrader.com/listing/2019-titan-custom-carolina-103591177/,"$4,300,000",2019,(856) 457-2449,08204,Power,"Saltwater Fishing, Sports Fishing Boats, Convertible Boats",62',Twin Inboard,Composite,Diesel
https://www.boattrader.com/listing/2019-viking-62-convertible-103097113/,Request a Price,2019,(609) 418-4415,08204,Power,"Sports Fishing Boats, Saltwater Fishing, Convertible Boats",62',Twin Inboard,Composite,Diesel
https://www.boattrader.com/listing/2019-viking-62-convertible-103334697/,Request a Price,2019,(252) 512-5931,28516,Power,"Sports Fishing Boats, Convertible Boats",62',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-viking-62-enclosed-bridge-tbd--102178658/,Request a Price,2020,(954) 914-4303,34994,Power,Sports Fishing Boats,62',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2019-weaver-62-weaver-103640325/,"$2,500,000",2019,(410) 431-1969,20779,Power,Sports Fishing Boats,62',Twin Inboard,Other,Diesel
https://www.boattrader.com/listing/2001-custom-carolina-gwaltney-103590230/,"$799,000",2001,(843) 607-7256,29401,Power,"Sports Fishing Boats, Convertible Boats",61',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1961-huckins-linwood-103312401/,"$450,000",1961,(941) 914-9217,34233,Power,"Motor Yachts, Antique and Classics, Convertible Boats",61',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2012-mirage-hatteras-61-sportfish-102876502/,"$1,399,999",2012,(631) 203-1890,11769,Power,"Sports Fishing Boats, Convertible Boats",61',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2011-sea-ray-610-sundancer-103499242/,"$849,000",2011,(703) 879-6859,22192,Power,Motor Yachts,61',Other,Fiberglass,Other
https://www.boattrader.com/listing/2001-viking-61-convertible-103683537/,"$999,000",2001,(561) 818-1442,33410,Power,"Sports Fishing Boats, Convertible Boats",61',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2005-viking-convertible-103712495/,"$979,000",2005,(757) 267-6674,23669,Power,Sports Fishing Boats,61',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2004-viking-convertible-103692667/,"$1,049,000",2004,(561) 220-6208,33410,Power,Sports Fishing Boats,61',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2003-viking-convertible-103686969/,"$1,095,000",2003,(305) 394-3429,33004,Power,"Sports Fishing Boats, Convertible Boats",61',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1960-marinette-103219732/,"$99,000",1960,(410) 449-7509,21140,Power,"Passenger, Commercial Boats, Power Catamarans",60',Twin Inboard,Aluminum,Diesel
https://www.boattrader.com/listing/2003-aquabay-custom-sportfish-102488430/,"$535,000",2003,(732) 899-5559,08742,Power,"Sports Fishing Boats, Commercial Boats",60',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2019-azimut-60-flybridge-103470095/,Request a Price,2019,(877) 639-8230,11743,Power,Mega Yachts,60',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2018-azimut-60-flybridge-103678749/,"$1,959,533",2018,(855) 999-5282,02122,Power,Mega Yachts,60',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2019-azimut-s6-103473563/,Request a Price,2019,(888) 450-1731,21224,Power,Mega Yachts,60',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2000-barge-custom-103429111/,"$174,900",2000,(703) 972-6969,22125,Power,Barge,60',Other,Steel,
https://www.boattrader.com/listing/1997-custom-carolina-blackwell-60-convertible-103714082/,"$765,000",1997,(757) 267-6674,23669,Power,Convertible Boats,60',Twin Inboard,Composite,Diesel
https://www.boattrader.com/listing/1989-dmr-yachts-passenger-103219750/,"$499,000",1989,(410) 449-7509,21140,Power,"Passenger, Commercial Boats, Motor Yachts",60',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2005-euromarine-jaguar-60-america-103466164/,"$595,000",2005,(203) 945-1347,06854,Power,Express Cruiser,60',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2000-goetz-custom-express-103689534/,"$425,000",2000,(401) 285-2775,02840,Power,Motor Yachts,60',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2020-hatteras-m60-103376795/,Request a Price,2020,(508) 388-5628,02748,Power,Motor Yachts,60',Other,Fiberglass,Diesel
https://www.boattrader.com/listing/2018-mcconaghy-boats-mc60-103204986/,"$2,172,000",2018,(631) 337-8027,11733,Sails,"Catamaran, Multi-Hulls",60',Twin Inboard,Composite,Diesel
https://www.boattrader.com/listing/1999-monticello-60-103199616/,"$175,000",1999,(941) 914-9217,34233,Power,"House Boats, Trawlers, Motor Yachts",60',Twin Inboard,Aluminum,Gas
https://www.boattrader.com/listing/2001-novatec-60-103639153/,"$299,000",2001,(732) 899-5559,08742,Power,Motor Yachts,60',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/2001-novatec-60-islander-103634226/,"$299,000",2001,(860) 919-9834,06615,Power,Motor Yachts,60',Twin Inboard,Fiberglass,Diesel
https://www.boattrader.com/listing/1999-princess-viking-sport-cruisers-60-flybridge-103017957/,"$379,000",1999,(516) 373-2432,11542,Power,"Flybridge, Express Cruiser",60',Twin Inboard,Fiberglass,Diesel
